iter	Passed	Remaining
945	19035	21208
946	19052	21185
947	19069	21161
948	19086	21137
949	19100	21111
950	19119	21089
951	19139	21069
952	19161	21051
953	19182	21032
954	19202	21011
955	19223	20992
956	19242	20971
957	19265	20954
958	19283	20932
959	19318	20928
960	19337	20906
961	19355	20885
962	19373	20862
963	19391	20840
964	19409	20817
965	19427	20794
966	19444	20771
967	19465	20752
968	19489	20735
969	19506	20713
970	19556	20724
971	19575	20703
972	19594	20681
973	19617	20664
974	19635	20642
975	19655	20622
976	19673	20599
977	19693	20579
978	19711	20557
979	19731	20537
980	19751	20516
981	19772	20496
982	19789	20474
983	19813	20457
984	19830	20434
985	19855	20419
986	19873	20396
987	19892	20376
988	19910	20353
989	19928	20330
990	19945	20307
991	19963	20285
992	19982	20263
993	19999	20241
994	20017	20218
995	20035	20196
996	20054	20174
997	20070	20151
998	20093	20133
999	20115	20115
1000	20134	20094
1001	20152	20072
1002	20174	20053
1003	20193	20032
1004	20212	20011
1005	20230	19989
1006	20246	19964
1007	20263	19941
1008	20280	19919
1009	20300	19898
1010	20370	19926
1011	20389	19905
1012	20413	19889
1013	20455	19891
1014	20476	19871
1015	20495	19849
1016	20515	19829
1017	20539	19813
1018	20558	19792
1019	20577	19770
1020	20598	19751
1021	20617	19729
1022	20635	19707
1023	20654	19685
1024	20674	19665
1025	20696	19647
1026	20712	19623
1027	20731	19602
1028	20752	19582
1029	20773	19563
1030	20790	19540
1031	20815	19524
1032	20835	19504
1033	20855	19484
1034	20874	19463
1035	20891	19439
1036	20913	19421
1037	20942	19408
1038	20963	19389
1039	20981	19367
1040	21003	19349
1041	21021	19326
1042	21038	19303
1043	21055	19280
1044	21072	19257
1045	21092	19237
1046	21112	19216
1047	21131	19195
1048	21147	19172
1049	21168	19152
1050	21196	19139
1051	21217	19119
1052	21236	19098
1053	21256	19078
1054	21272	19054
1055	21292	19034
1056	21312	19014
1057	21331	18992
1058	21348	18969
1059	21364	18945
1060	21396	18936
1061	21413	18913
1062	21434	18893
1063	21451	18870
1064	21471	18850
1065	21491	18830
1066	21512	18810
1067	21535	18792
1068	21552	18770
1069	21571	18749
1070	21590	18728
1071	21608	18705
1072	21625	18682
1073	21643	18660
1074	21679	18654
1075	21696	18631
1076	21714	18609
1077	21730	18586
1078	21747	18562
1079	21765	18541
1080	21789	18524
1081	21806	18501
1082	21824	18479
1083	21845	18459
1084	21865	18439
1085	21881	18416
1086	21903	18397
1087	21923	18377
1088	21941	18355
1089	21961	18334
1090	21981	18314
1091	21998	18291
1092	22019	18272
1093	22038	18250
1094	22057	18230
1095	22075	18208
1096	22093	18186
1097	22112	18165
1098	22133	18145
1099	22151	18123
1100	22170	18103
1101	22191	18083
1102	22210	18062
1103	22229	18041
1104	22246	18018
1105	22266	17998
1106	22285	17977
1107	22303	17955
1108	22322	17934
1109	22344	17915
1110	22377	17905
1111	22395	17884
1112	22421	17868
1113	22438	17846
1114	22459	17826
1115	22481	17807
1116	22500	17786
1117	22517	17764
1118	22535	17742
1119	22554	17721
1120	22571	17698
1121	22586	17675
1122	22603	17651
1123	22623	17631
1124	22641	17610
1125	22662	17590
1126	22681	17569
1127	22699	17547
1128	22718	17526
1129	22738	17506
1130	22756	17484
1131	22776	17464
1132	22796	17444
1133	22814	17422
1134	22835	17403
1135	22856	17383
1136	22878	17365
1137	22896	17343
1138	22915	17322
1139	22930	17298
1140	22949	17277
1141	22968	17256
1142	22986	17234
1143	23006	17214
1144	23024	17192
1145	23043	17171
1146	23061	17150
1147	23075	17126
1148	23095	17105
1149	23111	17082
1150	23133	17063
1151	23152	17042
1152	23173	17023
1153	23191	17001
1154	23207	16978
1155	23225	16956
1156	23244	16936
1157	23278	16926
1158	23296	16904
1159	23315	16883
1160	23334	16862
1161	23350	16839
1162	23368	16818
1163	23388	16797
1164	23406	16776
1165	23424	16754
1166	23456	16743
1167	23479	16725
1168	23500	16705
1169	23517	16683
1170	23540	16664
1171	23564	16648
1172	23582	16626
1173	23601	16605
1174	23618	16583
1175	23635	16560
1176	23653	16539
1177	23670	16517
1178	23692	16498
1179	23712	16477
1180	23730	16456
1181	23751	16436
1182	23774	16418
1183	23794	16398
1184	23815	16379
1185	23833	16357
1186	23851	16336
1187	23870	16315
1188	23891	16296
1189	23917	16279
1190	23937	16259
1191	23959	16241
1192	23980	16221
1193	23997	16199
1194	24017	16179
1195	24035	16157
1196	24053	16136
1197	24073	16115
1198	24091	16094
1199	24108	16072
1200	24129	16052
1201	24146	16030
1202	24166	16010
1203	24185	15989
1204	24205	15969
1205	24222	15947
1206	24249	15932
1207	24270	15912
1208	24290	15891
1209	24309	15871
1210	24326	15849
1211	24344	15828
1212	24363	15807
1213	24383	15787
1214	24402	15766
1215	24419	15744
1216	24438	15723
1217	24470	15711
1218	24493	15692
1219	24511	15671
1220	24531	15651
1221	24554	15632
1222	24577	15614
1223	24595	15593
1224	24617	15574
1225	24636	15553
1226	24658	15534
1227	24681	15516
1228	24703	15497
1229	24721	15476
1230	24745	15458
1231	24763	15436
1232	24781	15415
1233	24807	15399
