iter	Logloss
1511	0.2580954491
1512	0.2580954491
1513	0.2580954491
1514	0.2580954491
1515	0.2580954491
1516	0.2580954491
1517	0.2580954491
1518	0.2580954491
1519	0.2580954491
1520	0.2580954491
1521	0.2580954491
1522	0.2580954491
1523	0.2580954491
1524	0.2580954491
1525	0.2580954491
1526	0.2580954491
1527	0.2580954491
1528	0.2580954491
1529	0.2580954491
1530	0.2580954491
1531	0.2580954491
1532	0.2580954491
1533	0.2580954491
1534	0.2580954491
1535	0.2580954491
1536	0.2580954491
1537	0.2580954491
1538	0.2580954491
1539	0.2580954491
1540	0.2580954491
1541	0.2580954491
1542	0.2580954491
1543	0.2580954491
1544	0.2580954491
1545	0.2580954491
1546	0.2580954491
1547	0.2580954491
1548	0.2580954491
1549	0.2580954491
1550	0.2580954491
1551	0.2580954491
1552	0.2580954491
1553	0.2580954491
1554	0.2580954491
1555	0.2580954491
1556	0.2580954491
1557	0.2580954491
1558	0.2580954491
1559	0.2580954491
1560	0.2580954491
1561	0.2580954491
1562	0.2580954491
1563	0.2580954491
1564	0.2580954491
1565	0.2580954491
1566	0.2580954491
1567	0.2580954491
1568	0.2580954491
1569	0.2580954491
1570	0.2580954491
1571	0.2580954491
1572	0.2580954491
1573	0.2580954491
1574	0.2580954491
1575	0.2580954491
1576	0.2580954491
1577	0.2580954491
1578	0.2580954491
1579	0.2580954491
1580	0.2580954491
1581	0.2580954491
1582	0.2580954491
1583	0.2580954491
1584	0.2580954491
1585	0.2580954491
1586	0.2580954491
1587	0.2580954491
1588	0.2580954491
1589	0.2580954491
1590	0.2580954491
1591	0.2580954491
1592	0.2580954491
1593	0.2580954491
1594	0.2580954491
1595	0.2580954491
1596	0.2580954491
1597	0.2580954491
1598	0.2580954491
1599	0.2580954491
1600	0.2580954491
1601	0.2580954491
1602	0.2580954491
1603	0.2580954491
1604	0.2580954491
1605	0.2580954491
1606	0.2580954491
1607	0.2580954491
1608	0.2580954491
1609	0.2580954491
1610	0.2580954491
1611	0.2580954491
1612	0.2580954491
1613	0.2580954491
1614	0.2580954491
1615	0.2580954491
1616	0.2580954491
1617	0.2580954491
1618	0.2580954491
1619	0.2580954491
1620	0.2580954491
1621	0.2580954491
1622	0.2580954491
1623	0.2580954491
1624	0.2580954491
1625	0.2580954491
1626	0.2580954491
1627	0.2580954491
1628	0.2580954491
1629	0.2580954491
1630	0.2580954491
1631	0.2580954491
1632	0.2580954491
1633	0.2580954491
1634	0.2580954491
1635	0.2580954491
1636	0.2580954491
1637	0.2580954491
1638	0.2580954491
1639	0.2580954491
1640	0.2580954491
1641	0.2580954491
1642	0.2580954491
1643	0.2580954491
1644	0.2580954491
1645	0.2580954491
1646	0.2580954491
1647	0.2580954491
1648	0.2580954491
1649	0.2580954491
1650	0.2580954491
1651	0.2580954491
1652	0.2580954491
1653	0.2580954491
1654	0.2580954491
1655	0.2580954491
1656	0.2580954491
1657	0.2580954491
1658	0.2580954491
1659	0.2580954491
1660	0.2580954491
1661	0.2580954491
1662	0.2580954491
1663	0.2580954491
1664	0.2580954491
1665	0.2580954491
1666	0.2580954491
1667	0.2580954491
1668	0.2580954491
1669	0.2580954491
1670	0.2580954491
1671	0.2580954491
1672	0.2580954491
1673	0.2580954491
1674	0.2580954491
1675	0.2580954491
1676	0.2580954491
1677	0.2580954491
1678	0.2580954491
1679	0.2580954491
1680	0.2580954491
1681	0.2580954491
1682	0.2580954491
1683	0.2580954491
1684	0.2580954491
1685	0.2580954491
1686	0.2580954491
1687	0.2580954491
1688	0.2580954491
1689	0.2580954491
1690	0.2580954491
1691	0.2580954491
1692	0.2580954491
1693	0.2580954491
1694	0.2580954491
1695	0.2580954491
1696	0.2580954491
1697	0.2580954491
1698	0.2580954491
1699	0.2580954491
1700	0.2580954491
1701	0.2580954491
1702	0.2580954491
1703	0.2580954491
1704	0.2580954491
1705	0.2580954491
1706	0.2580954491
1707	0.2580954491
1708	0.2580954491
1709	0.2580954491
1710	0.2580954491
1711	0.2580954491
1712	0.2580954491
1713	0.2580954491
1714	0.2580954491
1715	0.2580954491
1716	0.2580954491
1717	0.2580954491
1718	0.2580954491
1719	0.2580954491
1720	0.2580954491
1721	0.2580954491
1722	0.2580954491
1723	0.2580954491
1724	0.2580954491
1725	0.2580954491
1726	0.2580954491
1727	0.2580954491
1728	0.2580954491
1729	0.2580954491
1730	0.2580954491
1731	0.2580954491
1732	0.2580954491
1733	0.2580954491
1734	0.2580954491
1735	0.2580954491
1736	0.2580954491
1737	0.2580954491
1738	0.2580954491
1739	0.2580954491
1740	0.2580954491
1741	0.2580954491
1742	0.2580954491
1743	0.2580954491
1744	0.2580954491
1745	0.2580954491
1746	0.2580954491
1747	0.2580954491
1748	0.2580954491
1749	0.2580954491
1750	0.2580954491
1751	0.2580954491
1752	0.2580954491
1753	0.2580954491
1754	0.2580954491
1755	0.2580954491
1756	0.2580954491
1757	0.2580954491
1758	0.2580954491
1759	0.2580954491
1760	0.2580954491
1761	0.2580954491
1762	0.2580954491
1763	0.2580954491
1764	0.2580954491
1765	0.2580954491
1766	0.2580954491
1767	0.2580954491
1768	0.2580954491
1769	0.2580954491
1770	0.2580954491
1771	0.2580954491
1772	0.2580954491
1773	0.2580954491
1774	0.2580954491
1775	0.2580954491
1776	0.2580954491
1777	0.2580954491
1778	0.2580954491
1779	0.2580954491
1780	0.2580954491
1781	0.2580954491
1782	0.2580954491
1783	0.2580954491
1784	0.2580954491
1785	0.2580954491
1786	0.2580954491
1787	0.2580954491
1788	0.2580954491
1789	0.2580954491
1790	0.2580954491
1791	0.2580954491
1792	0.2580954491
1793	0.2580954491
1794	0.2580954491
1795	0.2580954491
1796	0.2580954491
1797	0.2580954491
1798	0.2580954491
1799	0.2580954491
1800	0.2580954491
1801	0.2580954491
1802	0.2580954491
1803	0.2580954491
1804	0.2580954491
1805	0.2580954491
1806	0.2580954491
1807	0.2580954491
1808	0.2580954491
1809	0.2580954491
1810	0.2580954491
1811	0.2580954491
1812	0.2580954491
1813	0.2580954491
1814	0.2580954491
1815	0.2580954491
1816	0.2580954491
1817	0.2580954491
1818	0.2580954491
1819	0.2580954491
1820	0.2580954491
1821	0.2580954491
1822	0.2580954491
1823	0.2580954491
1824	0.2580954491
1825	0.2580954491
1826	0.2580954491
1827	0.2580954491
1828	0.2580954491
1829	0.2580954491
1830	0.2580954491
1831	0.2580954491
1832	0.2580954491
1833	0.2580954491
1834	0.2580954491
1835	0.2580954491
1836	0.2580954491
1837	0.2580954491
1838	0.2580954491
1839	0.2580954491
1840	0.2580954491
1841	0.2580954491
1842	0.2580954491
1843	0.2580954491
1844	0.2580954491
1845	0.2580954491
1846	0.2580954491
1847	0.2580954491
1848	0.2580954491
1849	0.2580954491
1850	0.2580954491
1851	0.2580954491
1852	0.2580954491
1853	0.2580954491
1854	0.2580954491
1855	0.2580954491
1856	0.2580954491
1857	0.2580954491
1858	0.2580954491
1859	0.2580954491
1860	0.2580954491
1861	0.2580954491
1862	0.2580954491
1863	0.2580954491
1864	0.2580954491
1865	0.2580954491
1866	0.2580954491
1867	0.2580954491
1868	0.2580954491
1869	0.2580954491
1870	0.2580954491
1871	0.2580954491
1872	0.2580954491
1873	0.2580954491
1874	0.2580954491
1875	0.2580954491
1876	0.2580954491
1877	0.2580954491
1878	0.2580954491
1879	0.2580954491
1880	0.2580954491
1881	0.2580954491
1882	0.2580954491
1883	0.2580954491
1884	0.2580954491
1885	0.2580954491
1886	0.2580954491
1887	0.2580954491
1888	0.2580954491
1889	0.2580954491
1890	0.2580954491
1891	0.2580954491
1892	0.2580954491
1893	0.2580954491
1894	0.2580954491
1895	0.2580954491
1896	0.2580954491
1897	0.2580954491
1898	0.2580954491
1899	0.2580954491
1900	0.2580954491
1901	0.2580954491
1902	0.2580954491
1903	0.2580954491
1904	0.2580954491
1905	0.2580954491
1906	0.2580954491
1907	0.2580954491
1908	0.2580954491
1909	0.2580954491
1910	0.2580954491
1911	0.2580954491
1912	0.2580954491
1913	0.2580954491
1914	0.2580954491
1915	0.2580954491
1916	0.2580954491
1917	0.2580954491
1918	0.2580954491
1919	0.2580954491
1920	0.2580954491
1921	0.2580954491
1922	0.2580954491
1923	0.2580954491
1924	0.2580954491
1925	0.2580954491
1926	0.2580954491
1927	0.2580954491
1928	0.2580954491
1929	0.2580954491
1930	0.2580954491
1931	0.2580954491
1932	0.2580954491
1933	0.2580954491
1934	0.2580954491
1935	0.2580954491
1936	0.2580954491
1937	0.2580954491
1938	0.2580954491
1939	0.2580954491
1940	0.2580954491
1941	0.2580954491
1942	0.2580954491
1943	0.2580954491
1944	0.2580954491
1945	0.2580954491
1946	0.2580954491
1947	0.2580954491
1948	0.2580954491
1949	0.2580954491
1950	0.2580954491
1951	0.2580954491
1952	0.2580954491
1953	0.2580954491
1954	0.2580954491
1955	0.2580954491
1956	0.2580954491
1957	0.2580954491
1958	0.2580954491
1959	0.2580954491
1960	0.2580954491
1961	0.2580954491
1962	0.2580954491
1963	0.2580954491
1964	0.2580954491
1965	0.2580954491
1966	0.2580954491
1967	0.2580954491
1968	0.2580954491
1969	0.2580954491
1970	0.2580954491
1971	0.2580954491
1972	0.2580954491
1973	0.2580954491
1974	0.2580954491
1975	0.2580954491
1976	0.2580954491
1977	0.2580954491
1978	0.2580954491
1979	0.2580954491
1980	0.2580954491
1981	0.2580954491
1982	0.2580954491
1983	0.2580954491
1984	0.2580954491
1985	0.2580954491
1986	0.2580954491
1987	0.2580954491
1988	0.2580954491
1989	0.2580954491
1990	0.2580954491
1991	0.2580954491
1992	0.2580954491
1993	0.2580954491
1994	0.2580954491
1995	0.2580954491
1996	0.2580954491
1997	0.2580954491
1998	0.2580954491
1999	0.2580954491
