iter	Passed	Remaining
1672	22187	4336
1673	22197	4322
1674	22207	4308
1675	22218	4295
1676	22228	4281
1677	22238	4267
1678	22249	4253
1679	22259	4239
1680	22270	4226
1681	22284	4213
1682	22295	4199
1683	22315	4187
1684	22325	4173
1685	22336	4159
1686	22346	4146
1687	22356	4132
1688	22366	4118
1689	22377	4104
1690	22387	4090
1691	22397	4077
1692	22408	4063
1693	22418	4049
1694	22428	4035
1695	22439	4022
1696	22449	4008
1697	22459	3994
1698	22470	3980
1699	22480	3967
1700	22490	3953
1701	22501	3939
1702	22512	3926
1703	22522	3912
1704	22533	3898
1705	22544	3885
1706	22554	3871
1707	22564	3857
1708	22575	3843
1709	22585	3830
1710	22598	3817
1711	22609	3803
1712	22620	3789
1713	22631	3776
1714	22648	3763
1715	22659	3750
1716	22670	3736
1717	22680	3722
1718	22690	3709
1719	22701	3695
1720	22711	3681
1721	22778	3677
1722	22788	3663
1723	22798	3649
1724	22808	3636
1725	22819	3622
1726	22829	3608
1727	22839	3595
1728	22849	3581
1729	22859	3567
1730	22870	3554
1731	22880	3540
1732	22890	3526
1733	22902	3513
1734	22912	3499
1735	22922	3485
1736	22933	3472
1737	22943	3458
1738	22953	3445
1739	22977	3433
1740	22988	3419
1741	22999	3406
1742	23009	3392
1743	23020	3379
1744	23033	3365
1745	23042	3352
1746	23053	3338
1747	23063	3324
1748	23073	3311
1749	23084	3297
1750	23094	3284
1751	23104	3270
1752	23114	3256
1753	23125	3243
1754	23135	3229
1755	23145	3216
1756	23156	3202
1757	23166	3188
1758	23176	3175
1759	23203	3164
1760	23213	3150
1761	23224	3137
1762	23234	3123
1763	23245	3109
1764	23255	3096
1765	23265	3082
1766	23276	3069
1767	23286	3055
1768	23297	3042
1769	23307	3028
1770	23317	3015
1771	23328	3001
1772	23338	2988
1773	23349	2974
1774	23359	2961
1775	23369	2947
1776	23380	2934
1777	23390	2920
1778	23401	2907
1779	23412	2893
1780	23423	2880
1781	23448	2868
1782	23458	2855
1783	23469	2841
1784	23479	2828
1785	23489	2814
1786	23499	2801
1787	23509	2787
1788	23520	2774
1789	23530	2760
1790	23540	2747
1791	23550	2733
1792	23560	2720
1793	23585	2708
1794	23597	2694
1795	23610	2681
1796	23621	2668
1797	23663	2658
1798	23674	2645
1799	23684	2631
1800	23694	2618
1801	23704	2604
1802	23714	2591
1803	23724	2577
1804	23735	2564
1805	23745	2550
1806	23755	2537
1807	23766	2523
1808	23775	2510
1809	23786	2496
1810	23798	2483
1811	23817	2471
1812	23827	2457
1813	23838	2444
1814	23848	2430
1815	23859	2417
1816	23869	2404
1817	23879	2390
1818	23889	2377
1819	23900	2363
1820	23910	2350
1821	23921	2336
1822	23931	2323
1823	23941	2310
1824	23951	2296
1825	23961	2283
1826	23972	2269
1827	23982	2256
1828	23992	2243
1829	24003	2229
1830	24015	2216
1831	24025	2203
1832	24035	2189
1833	24046	2176
1834	24073	2164
1835	24083	2151
1836	24094	2137
1837	24104	2124
1838	24115	2111
1839	24125	2097
1840	24135	2084
1841	24145	2071
1842	24155	2057
1843	24166	2044
1844	24176	2031
1845	24187	2017
1846	24197	2004
1847	24210	1991
1848	24224	1978
1849	24235	1965
1850	24245	1951
1851	24255	1938
1852	24265	1925
1853	24275	1911
1854	24285	1898
1855	24296	1885
1856	24306	1871
1857	24316	1858
1858	24326	1845
1859	24336	1831
1860	24346	1818
1861	24357	1805
1862	24367	1791
1863	24378	1778
1864	24388	1765
1865	24399	1752
1866	24422	1739
1867	24432	1726
1868	24442	1713
1869	24453	1699
1870	24463	1686
1871	24486	1674
1872	24496	1660
1873	24506	1647
1874	24516	1634
1875	24526	1621
1876	24537	1607
1877	24547	1594
1878	24558	1581
1879	24569	1568
1880	24580	1555
1881	24591	1541
1882	24626	1530
1883	24688	1520
1884	24700	1506
1885	24711	1493
1886	24734	1481
1887	24744	1467
1888	24755	1454
1889	24766	1441
1890	24786	1428
1891	24797	1415
1892	24807	1402
1893	24817	1388
1894	24828	1375
1895	24839	1362
1896	24849	1349
1897	24865	1336
1898	24875	1323
1899	24886	1309
1900	24932	1298
1901	24942	1285
1902	24953	1271
1903	24963	1258
1904	24974	1245
1905	24984	1232
1906	24994	1218
1907	25005	1205
1908	25015	1192
1909	25026	1179
1910	25037	1166
1911	25047	1152
1912	25058	1139
1913	25068	1126
1914	25078	1113
1915	25089	1099
1916	25100	1086
1917	25111	1073
1918	25121	1060
1919	25132	1047
1920	25143	1033
1921	25153	1020
1922	25163	1007
1923	25173	994
1924	25184	981
1925	25194	968
1926	25205	954
1927	25215	941
1928	25225	928
1929	25236	915
1930	25246	902
1931	25256	888
1932	25266	875
1933	25276	862
1934	25288	849
1935	25299	836
1936	25309	823
1937	25319	810
1938	25330	796
1939	25362	784
1940	25378	771
1941	25388	758
1942	25398	745
1943	25418	732
1944	25428	719
1945	25439	705
1946	25449	692
1947	25459	679
1948	25469	666
1949	25479	653
1950	25491	640
1951	25501	627
1952	25512	613
1953	25522	600
1954	25532	587
1955	25542	574
1956	25553	561
1957	25563	548
1958	25574	535
1959	25585	522
1960	25595	509
1961	25606	495
1962	25631	483
1963	25642	470
1964	25652	456
1965	25662	443
1966	25672	430
1967	25684	417
1968	25730	405
1969	25740	391
1970	25750	378
1971	25760	365
1972	25770	352
1973	25781	339
1974	25791	326
1975	25801	313
1976	25812	300
1977	25822	287
1978	25832	274
1979	25842	261
1980	25852	247
1981	25863	234
1982	25873	221
1983	25905	208
1984	25921	195
1985	25931	182
1986	25941	169
1987	25952	156
1988	25962	143
1989	25972	130
1990	25982	117
1991	25992	104
1992	26002	91
1993	26012	78
1994	26022	65
1995	26033	52
1996	26043	39
1997	26054	26
1998	26072	13
1999	26082	0
