iter	Passed	Remaining
1669	34852	6887
1670	34869	6865
1671	34890	6844
1672	34908	6823
1673	34932	6802
1674	34951	6781
1675	34969	6760
1676	34988	6738
1677	35004	6717
1678	35020	6695
1679	35037	6673
1680	35053	6652
1681	35073	6630
1682	35089	6609
1683	35108	6588
1684	35125	6566
1685	35147	6545
1686	35167	6524
1687	35187	6503
1688	35205	6482
1689	35223	6461
1690	35239	6439
1691	35256	6417
1692	35274	6396
1693	35293	6375
1694	35310	6353
1695	35328	6332
1696	35344	6310
1697	35363	6289
1698	35386	6269
1699	35406	6248
1700	35423	6226
1701	35445	6206
1702	35498	6190
1703	35516	6169
1704	35536	6148
1705	35555	6127
1706	35576	6106
1707	35592	6084
1708	35612	6063
1709	35631	6042
1710	35649	6021
1711	35667	6000
1712	35685	5978
1713	35703	5957
1714	35721	5936
1715	35738	5914
1716	35756	5893
1717	35775	5872
1718	35791	5850
1719	35809	5829
1720	35826	5808
1721	35844	5786
1722	35861	5765
1723	35881	5744
1724	35899	5723
1725	35918	5701
1726	35933	5680
1727	35953	5659
1728	35975	5638
1729	35993	5617
1730	36018	5597
1731	36036	5576
1732	36053	5554
1733	36073	5533
1734	36094	5512
1735	36113	5491
1736	36133	5470
1737	36155	5450
1738	36174	5429
1739	36192	5408
1740	36209	5386
1741	36227	5365
1742	36245	5344
1743	36263	5323
1744	36278	5301
1745	36295	5280
1746	36315	5259
1747	36332	5237
1748	36350	5216
1749	36369	5195
1750	36390	5174
1751	36410	5153
1752	36431	5133
1753	36450	5112
1754	36468	5091
1755	36487	5070
1756	36509	5049
1757	36605	5038
1758	36626	5018
1759	36645	4997
1760	36663	4975
1761	36683	4954
1762	36701	4933
1763	36722	4913
1764	36744	4892
1765	36760	4870
1766	36781	4850
1767	36800	4828
1768	36818	4807
1769	36837	4786
1770	36859	4766
1771	36878	4745
1772	36899	4724
1773	36917	4703
1774	36936	4682
1775	36954	4660
1776	36974	4639
1777	36995	4619
1778	37013	4598
1779	37029	4576
1780	37047	4555
1781	37066	4534
1782	37092	4514
1783	37112	4493
1784	37132	4472
1785	37149	4451
1786	37167	4430
1787	37185	4409
1788	37204	4387
1789	37224	4367
1790	37244	4346
1791	37264	4325
1792	37280	4304
1793	37299	4282
1794	37319	4262
1795	37338	4241
1796	37355	4219
1797	37373	4198
1798	37391	4177
1799	37408	4156
1800	37431	4135
1801	37449	4114
1802	37468	4093
1803	37489	4073
1804	37511	4052
1805	37528	4031
1806	37546	4010
1807	37566	3989
1808	37583	3968
1809	37606	3947
1810	37657	3930
1811	37678	3909
1812	37695	3888
1813	37714	3867
1814	37730	3845
1815	37750	3824
1816	37770	3804
1817	37792	3783
1818	37812	3762
1819	37828	3741
1820	37851	3720
1821	37872	3699
1822	37888	3678
1823	37906	3657
1824	37928	3636
1825	37947	3616
1826	37969	3595
1827	37987	3574
1828	38005	3553
1829	38024	3532
1830	38043	3511
1831	38072	3491
1832	38102	3471
1833	38134	3451
1834	38159	3431
1835	38178	3410
1836	38198	3389
1837	38218	3368
1838	38239	3347
1839	38258	3326
1840	38277	3305
1841	38298	3285
1842	38317	3264
1843	38334	3243
1844	38354	3222
1845	38374	3201
1846	38394	3180
1847	38418	3159
1848	38439	3139
1849	38462	3118
1850	38482	3097
1851	38504	3077
1852	38522	3056
1853	38539	3034
1854	38560	3014
1855	38597	2994
1856	38618	2973
1857	38637	2952
1858	38661	2932
1859	38727	2914
1860	38751	2894
1861	38776	2873
1862	38800	2853
1863	38832	2833
1864	38866	2813
1865	38885	2792
1866	38902	2771
1867	38923	2750
1868	38945	2729
1869	38965	2708
1870	38984	2687
1871	39004	2666
1872	39022	2645
1873	39041	2624
1874	39059	2603
1875	39077	2582
1876	39097	2562
1877	39117	2541
1878	39135	2520
1879	39155	2499
1880	39176	2478
1881	39195	2457
1882	39212	2436
1883	39230	2415
1884	39251	2394
1885	39270	2373
1886	39287	2352
1887	39310	2331
1888	39328	2311
1889	39348	2290
1890	39365	2269
1891	39386	2248
1892	39408	2227
1893	39425	2206
1894	39446	2185
1895	39463	2164
1896	39484	2143
1897	39505	2123
1898	39524	2102
1899	39544	2081
1900	39566	2060
1901	39585	2039
1902	39607	2018
1903	39626	1997
1904	39645	1977
1905	39662	1956
1906	39681	1935
1907	39699	1914
1908	39720	1893
1909	39737	1872
1910	39794	1853
1911	39815	1832
1912	39833	1811
1913	39854	1790
1914	39874	1769
1915	39894	1749
1916	39915	1728
1917	39935	1707
1918	39958	1686
1919	39977	1665
1920	39995	1644
1921	40014	1623
1922	40036	1603
1923	40056	1582
1924	40075	1561
1925	40093	1540
1926	40113	1519
1927	40130	1498
1928	40147	1477
1929	40168	1456
1930	40186	1435
1931	40204	1415
1932	40223	1394
1933	40243	1373
1934	40263	1352
1935	40283	1331
1936	40305	1310
1937	40321	1289
1938	40341	1269
1939	40360	1248
1940	40382	1227
1941	40400	1206
1942	40420	1185
1943	40440	1164
1944	40460	1144
1945	40480	1123
1946	40497	1102
1947	40515	1081
1948	40536	1060
1949	40557	1039
1950	40575	1019
1951	40591	998
1952	40615	977
1953	40632	956
1954	40648	935
1955	40666	914
1956	40686	893
1957	40703	873
1958	40722	852
1959	40740	831
1960	40757	810
1961	40773	789
1962	40793	768
1963	40857	748
1964	40913	728
1965	40932	707
1966	40950	687
1967	40969	666
1968	40989	645
1969	41007	624
1970	41025	603
1971	41046	582
1972	41065	561
1973	41082	541
1974	41100	520
1975	41118	499
1976	41137	478
1977	41156	457
1978	41173	436
1979	41191	416
1980	41216	395
1981	41234	374
1982	41255	353
1983	41274	332
1984	41290	312
1985	41309	291
1986	41326	270
1987	41343	249
1988	41362	228
1989	41380	207
1990	41397	187
1991	41417	166
1992	41435	145
1993	41453	124
1994	41468	103
1995	41487	83
1996	41502	62
1997	41518	41
1998	41539	20
1999	41558	0
